,title,price,link
332,"Apple MacBook Air Laptop: Apple M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey  ","73,990",https://amazon.in//Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_5?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.BBnT97cykFY8SfEP2_0aDht_84_2ynzfzPKQBHaIs2hAuesqLycyGK3mm_cAUh0dH_P0vCMPqX8fS8Xde0W9WM1jx6_yyA7qmfVIDi1OXPW7HQn0VA9BfPFFkM00s4wAfj-m5uJVpPuQoQ80f20He-e89jHnXRvWt5UMsXszzbSndTxoUCRVgTu1S4nfSJi2q_Yjc0b9oEA09jKrYe2ouvvcglkPRRSxeEUy37fSHS8.U-9GtigkIhuNFpZwjzOfpRqJmwSNVW8eqvY8kWVsrzM&dib_tag=se&keywords=laptop&qid=1730572108&sprefix=lep%2Caps%2C757&sr=8-5
333,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/12GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG  ","40,990",https://amazon.in//Acer-i5-12450H-Win11Home-Graphics-AL15-52H/dp/B0DDL4CPZ5/ref=sr_1_35?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.4ZArauUBcZ3aowA78UmMllIeZsfhdiXTNInMuJTgyoAuwLVpwCJp0R7FqK25lzCUciCABeNhgNwRARXwwrm82P7SinJx42u1UnknDt7pzBnh7SZKNXZ2NBFpvvu5dugRg0wGnkPn_MMNBsntF2czaJ2Q4jqIxGZT7eh0OMFcBZ22JobEioLHvuZ2HKVqvFqjhZlwdvZpzrbTnF5rhxnzX5pok7TNGDCEgpBfOrdu8Vo.RUnqbqpSt9JcL8Ezdu74Wm9ecl47SFE52nXPF3waIM0&dib_tag=se&keywords=laptop&qid=1730572150&sprefix=lep%2Caps%2C757&sr=8-35
334,"Acer Aspire 3 Laptop AMD Ryzen 3 7320U Quad-Core Processor (Windows 11 Home/8 GB/256 GB SSD/AMD Radeon Graphics) A315-24P, 39.6 cm (15.6"") Full HD Display  ","29,990",https://amazon.in//Acer-Quad-Core-Processor-Graphics-A315-24P/dp/B0CHWGWM9G/ref=sr_1_290?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.CbKWAjEbddpyMu_1oQ2BGySYM-H6gRY90xk31137h_0tat9IgsCAeMTOk4wBY23wx0sWcVXYMTMdvQ1Yd7M6XunXSovYvODJIhQtDhjjE0FEDnGEq__zELiJkJYebT75Eq_f50Evp8VT1yiIlbFovAaNtddCk9mB_W8Q7HSYhFzMqUkRvYgHJ3elNn5H1Tqr6Zmowh8Gy6TYqRD9EB2qgD_dIL5T3kjl-PTl_fwGU8g.xoagPr1B6dhdd5584YkwtfzX2Joh6nrw2E0WgohOcqI&dib_tag=se&keywords=laptop&qid=1730572441&sprefix=lep%2Caps%2C757&sr=8-290
335,"MSI Modern 14, Intel 13th Gen. i5-1335U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C13M-436IN  ","43,990",https://amazon.in//MSI-Modern-14-i5-1335U-C13M-436IN/dp/B0BX9RLFF9/ref=sr_1_291?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.CbKWAjEbddpyMu_1oQ2BGySYM-H6gRY90xk31137h_0tat9IgsCAeMTOk4wBY23wx0sWcVXYMTMdvQ1Yd7M6XunXSovYvODJIhQtDhjjE0FEDnGEq__zELiJkJYebT75Eq_f50Evp8VT1yiIlbFovAaNtddCk9mB_W8Q7HSYhFzMqUkRvYgHJ3elNn5H1Tqr6Zmowh8Gy6TYqRD9EB2qgD_dIL5T3kjl-PTl_fwGU8g.xoagPr1B6dhdd5584YkwtfzX2Joh6nrw2E0WgohOcqI&dib_tag=se&keywords=laptop&qid=1730572441&sprefix=lep%2Caps%2C757&sr=8-291
336,"MSI Thin 15, Intel 13th Gen. Core i7 13620H, 40CM Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4050, 6GB GDDR6/Cosmos Gray/1.86Kg), B13VE-2089IN  ","79,990",https://amazon.in//MSI-13620H-Windows-GeForce-B13VE-2089IN/dp/B0D2KPF1L3/ref=sr_1_292?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.CbKWAjEbddpyMu_1oQ2BGySYM-H6gRY90xk31137h_0tat9IgsCAeMTOk4wBY23wx0sWcVXYMTMdvQ1Yd7M6XunXSovYvODJIhQtDhjjE0FEDnGEq__zELiJkJYebT75Eq_f50Evp8VT1yiIlbFovAaNtddCk9mB_W8Q7HSYhFzMqUkRvYgHJ3elNn5H1Tqr6Zmowh8Gy6TYqRD9EB2qgD_dIL5T3kjl-PTl_fwGU8g.xoagPr1B6dhdd5584YkwtfzX2Joh6nrw2E0WgohOcqI&dib_tag=se&keywords=laptop&qid=1730572441&sprefix=lep%2Caps%2C757&sr=8-292
337,"Acer Travelmate Business Laptop Intel Core i7-1165G7 Processor (Windows 11 Home/16 GB DDR4/512 GB SSD/Intel Iris Xe Graphics) TMP214-53 with 35.56 cm (14"") Full HD Display  ","39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjUwNjQyNzAwODgxMjU3OjE3MzA1NzI0NDE6c3BfYnRmOjMwMDM4MDcxODM4OTczMjo6MDo6&url=%2FAcer-Travelmate-i7-1165G7-Processor-TMP214-53%2Fdp%2FB0CHRNZ37L%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.CbKWAjEbddpyMu_1oQ2BGySYM-H6gRY90xk31137h_0tat9IgsCAeMTOk4wBY23wx0sWcVXYMTMdvQ1Yd7M6XunXSovYvODJIhQtDhjjE0FEDnGEq__zELiJkJYebT75Eq_f50Evp8VT1yiIlbFovAaNtddCk9mB_W8Q7HSYhFzMqUkRvYgHJ3elNn5H1Tqr6Zmowh8Gy6TYqRD9EB2qgD_dIL5T3kjl-PTl_fwGU8g.xoagPr1B6dhdd5584YkwtfzX2Joh6nrw2E0WgohOcqI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572441%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
338,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","81,126",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjUwNjQyNzAwODgxMjU3OjE3MzA1NzI0NDE6c3BfYnRmOjMwMDI1MDQ5NTk2NTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.CbKWAjEbddpyMu_1oQ2BGySYM-H6gRY90xk31137h_0tat9IgsCAeMTOk4wBY23wx0sWcVXYMTMdvQ1Yd7M6XunXSovYvODJIhQtDhjjE0FEDnGEq__zELiJkJYebT75Eq_f50Evp8VT1yiIlbFovAaNtddCk9mB_W8Q7HSYhFzMqUkRvYgHJ3elNn5H1Tqr6Zmowh8Gy6TYqRD9EB2qgD_dIL5T3kjl-PTl_fwGU8g.xoagPr1B6dhdd5584YkwtfzX2Joh6nrw2E0WgohOcqI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572441%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
339,(Refurbished) Dell Latitude 5410 10th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11 Pro/MS Office/WiFi/BT/Intel UHD Graphics)  ,"25,499",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzQzNDU1MDEyMzUyOTIyOjE3MzA1NzI0NDg6c3BfYXRmX25leHQ6MzAwMzQ0MDk4NzM2OTMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Windows-Graphics%2Fdp%2FB0DH4HDNTP%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572448%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
340,"Acer Travelmate Business Laptop Intel Core i7-1165G7 Processor (Windows 11 Home/16 GB DDR4/512 GB SSD/Intel Iris Xe Graphics) TMP214-53 with 35.56 cm (14"") Full HD Display  ","39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzQzNDU1MDEyMzUyOTIyOjE3MzA1NzI0NDg6c3BfYXRmX25leHQ6MzAwMzgwNzE4Mzg5NzMyOjowOjo&url=%2FAcer-Travelmate-i7-1165G7-Processor-TMP214-53%2Fdp%2FB0CHRNZ37L%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572448%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
341,"ASUS Vivobook 16X, Intel Core i5-12500H, 16"" (40.64cm) WUXGA 16:10 60 Hz, Creator Laptop (16GB DDR4/512GB SSD/NVIDIA GeForce RTX 2050/Win 11/Office 2021/Indie Black/1.8 Kg), K3605ZF-MBN545WS  ","56,990",https://amazon.in//ASUS-Vivobook-Intel-i5-12500H-40-64cm/dp/B09TB4Y7SN/ref=sr_1_291?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-291
342,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty  ","41,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Lifetime-Warranty/dp/B0D9MCS9CK/ref=sr_1_292?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-292
343,"Realme Book (Slim) Intel Core I3 11Th Gen - (8 Gb/256 Gb Ssd/Windows 10 Home) Rmnb1001 Thin And Light Laptop (14 Inches, Real Gray, 1.38 Kg, With Ms Office) New  ","30,990",https://amazon.in//Realme-Book-Slim-Intel-Core/dp/B09L65JH7B/ref=sr_1_293?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-293
344,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ","32,990",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN/dp/B0DB1WCBBS/ref=sr_1_36?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.4ZArauUBcZ3aowA78UmMllIeZsfhdiXTNInMuJTgyoAuwLVpwCJp0R7FqK25lzCUciCABeNhgNwRARXwwrm82P7SinJx42u1UnknDt7pzBnh7SZKNXZ2NBFpvvu5dugRg0wGnkPn_MMNBsntF2czaJ2Q4jqIxGZT7eh0OMFcBZ22JobEioLHvuZ2HKVqvFqjhZlwdvZpzrbTnF5rhxnzX5pok7TNGDCEgpBfOrdu8Vo.RUnqbqpSt9JcL8Ezdu74Wm9ecl47SFE52nXPF3waIM0&dib_tag=se&keywords=laptop&qid=1730572150&sprefix=lep%2Caps%2C757&sr=8-36
345,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB, (Win 11, White, 1.6 kg), fd0022TU  ","56,000",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0022TU/dp/B0C3MGXYGK/ref=sr_1_294?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-294
346,"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg  ","50,990",https://amazon.in//Dell-Laptop-i5-1335U-Processor-39-62cm/dp/B0CCSMVFWS/ref=sr_1_295?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-295
347,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","40,990",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_296?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-296
348,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 7735HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 6GB/Backlit KB/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82SB00QYIN  ","68,490",https://amazon.in//Lenovo-IdeaPad-39-62cm-Backlit-82SB00QYIN/dp/B0CKZ899H2/ref=sr_1_297?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-297
349,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","48,940",https://amazon.in//Dell-Laptop-i5-1235U-Processor-Spill-Resistant/dp/B0D2DNCMB4/ref=sr_1_298?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-298
350,"Dell Inspiron 5330, Intel Evo Platform Powered by Intel Core i7-1360P Processor/ 16GB LP DDR5/ 512GB SSD/13.3"" (33.78cm) QHD+ 16:10 Aspect Ratio/Backlit KB/ 15 Month McAfee/Platinum Silver/ 1.24kg  ","96,390",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzQzNDU1MDEyMzUyOTIyOjE3MzA1NzI0NDg6c3BfbXRmOjMwMDM0NzkyODgyNjEzMjo6MDo6&url=%2FDell-Inspiron-Platform-i7-1360P-Processor%2Fdp%2FB0CBKVYKLS%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572448%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
351,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzQzNDU1MDEyMzUyOTIyOjE3MzA1NzI0NDg6c3BfbXRmOjMwMDM0MjMwNzMyNzIzMjo6MDo6&url=%2FASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS%2Fdp%2FB0BTWF2BQX%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572448%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
352,"Lenovo IdeaPad Slim AMD 3 Ryzen 5 5500U 15.6"" (39.62cm) IPS FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82KU0238IN  ","36,890",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82KU0238IN/dp/B0BT6W2P11/ref=sr_1_301?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-301
353,"HP Chromebook X360 Intel Celeron N4120 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome OS/Intel UHD Graphics,1.49Kg), 14a-ca0506TU  ","24,990",https://amazon.in//HP-Chromebook-Micro-Edge-Touchscreen-14a-ca0506TU/dp/B09QQPGDBG/ref=sr_1_302?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-302
354,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","32,990",https://amazon.in//ZEBRONICS-4S-Processor-8GB-Blue/dp/B0CJ71TG7X/ref=sr_1_303?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.ECLBkFS04P-2ac_dILeTjs0cA78JUKRWmQbSlyP3a-j-A9bc6F0EupN2CkI02-yHbBzFxOEdzlV7yZWw6ma25JiMwgXUdOQe9c6TASIdU8XIVTR0ICZj91KHjY63SwVDHywt5AU1HYH3BLhjd5IMbMkI9rBvzupyy5rznFcyziVnhZ35kcwy7tGIGHPZ-82eVHsuX7gmD5HqcavQfH8LyshPfnqyOg-ymMq5Lu4Z1a4.s_4Gb-RIaeIWVgnZ5htDlEKf9zfqJhb6Ha8SdyqSSbw&dib_tag=se&keywords=laptop&qid=1730572448&sprefix=lep%2Caps%2C757&sr=8-303
